user_id,feature_name,usage_timestamp,usage_count
U00005,export_csv,2026-01-10 19:00:00,3
U00005,export_csv,2026-01-21 14:00:00,3
U00005,export_csv,2026-01-17 11:00:00,2
U00005,export_csv,2026-01-15 22:00:00,4
U00006,automation_rules,2026-03-04 13:00:00,3
U00006,automation_rules,2026-03-09 15:00:00,3
U00006,automation_rules,2026-03-08 03:00:00,4
U00006,automation_rules,2026-03-07 11:00:00,1
U00006,automation_rules,2026-03-11 10:00:00,1
U00006,automation_rules,2026-03-06 11:00:00,3
U00006,automation_rules,2026-03-10 08:00:00,3
U00006,automation_rules,2026-03-13 01:00:00,2
U00006,api_access,2026-03-10 16:00:00,1
U00006,advanced_search,2026-03-09 21:00:00,2
U00006,advanced_search,2026-03-05 17:00:00,1
U00006,advanced_search,2026-03-13 01:00:00,1
U00006,advanced_search,2026-03-12 14:00:00,1
U00006,advanced_search,2026-03-09 10:00:00,1
U00006,advanced_search,2026-03-11 08:00:00,1
U00006,advanced_search,2026-03-10 06:00:00,4
U00006,advanced_search,2026-03-13 19:00:00,1
U00006,advanced_search,2026-03-04 02:00:00,2
U00006,advanced_search,2026-03-10 22:00:00,3
U00006,billing_page,2026-03-03 02:00:00,1
U00006,billing_page,2026-03-05 23:00:00,1
U00006,billing_page,2026-03-14 01:00:00,4
U00006,export_csv,2026-03-08 12:00:00,4
U00006,export_csv,2026-03-15 04:00:00,3
U00006,export_csv,2026-03-06 15:00:00,3
U00006,export_csv,2026-03-05 00:00:00,3
U00006,custom_alerts,2026-03-06 05:00:00,1
U00006,custom_alerts,2026-03-12 15:00:00,4
U00006,custom_alerts,2026-03-08 00:00:00,1
U00006,custom_alerts,2026-03-05 14:00:00,1
U00006,Custom Alerts,2026-03-15 07:00:00,3
U00006,custom_alerts,2026-03-08 21:00:00,1
U00006,custom_alerts,2026-03-10 19:00:00,4
U00006,custom_alerts,2026-03-02 21:00:00,3
U00006,reports,2026-03-10 00:00:00,1
U00006,reports,2026-03-11 11:00:00,3
U00006,reports,2026-03-15 03:00:00,2
U00006,reports,2026-03-05 00:00:00,3
U00006,reports,2026-03-14 07:00:00,3
U00006,team_invite,2026-03-13 13:00:00,2
U00006,team_invite,2026-03-12 01:00:00,3
U00006,team_invite,2026-03-12 23:00:00,4
U00006,team_invite,2026-03-01 16:00:00,3
U00006,team_invite,2026-03-03 04:00:00,3
U00006,team_invite,2026-03-03 10:00:00,2
U00006,team_invite,2026-03-12 06:00:00,4
U00006,team_invite,2026-03-01 05:00:00,3
U00006,team_invite,2026-03-06 01:00:00,2
U00006,integrations,2026-03-12 02:00:00,3
U00006,integrations,2026-03-05 21:00:00,1
U00006,integrations,2026-03-08 05:00:00,2
U00006,integrations,2026-03-01 22:00:00,2
U00006,integrations,2026-03-06 10:00:00,4
U00006,integrations,2026-03-08 16:00:00,4
U00006,integrations,2026-03-10 00:00:00,1
U00006,integrations,2026-03-15 15:00:00,2
U00007,integrations,2026-06-07 17:00:00,2
U00007,integrations,2026-05-26 12:00:00,2
U00007,integrations,2026-05-27 07:00:00,2
U00007,integrations,2026-06-06 20:00:00,3
U00007,integrations,2026-06-07 09:00:00,4
U00007,integrations,2026-06-06 13:00:00,2
U00007,integrations,2026-06-02 01:00:00,1
U00007,export_csv,2026-05-28 17:00:00,4
U00007,custom_alerts,2026-05-24 17:00:00,4
U00008,reports,2026-04-19 13:00:00,1
U00008,reports,2026-04-24 21:00:00,3
U00008,reports,2026-04-22 21:00:00,3
U00008,Team Invite,2026-04-22 18:00:00,1
U00008,dashboard,2026-04-23 20:00:00,3
U00009,team_invite,2026-06-04 22:00:00,3
U00009,team_invite,2026-06-03 22:00:00,1
U00009,team_invite,2026-06-12 22:00:00,1
U00009,integrations,2026-06-14 14:00:00,2
U00009,integrations,2026-06-11 04:00:00,1
U00009,integrations,2026-06-01 20:00:00,4
U00009,integrations,2026-06-02 02:00:00,1
U00009,reports,2026-06-10 00:00:00,3
U00009,reports,2026-06-10 06:00:00,4
U00009,reports,2026-06-03 02:00:00,2
U00009,reports,2026-06-06 14:00:00,1
U00009,reports,2026-06-10 16:00:00,1
U00009,reports,2026-06-01 21:00:00,2
U00009,reports,2026-05-31 17:00:00,1
U00009,automation_rules,2026-06-14 01:00:00,3
U00009,automation_rules,2026-06-13 07:00:00,4
U00009,automation_rules,2026-06-08 07:00:00,2
U00009,automation_rules,2026-06-09 21:00:00,4
U00009,export_csv,2026-05-31 21:00:00,3
U00009,export_csv,2026-06-13 21:00:00,3
U00009,export_csv,2026-06-07 19:00:00,4
U00009,export_csv,2026-06-03 11:00:00,1
U00009,export_csv,2026-06-04 21:00:00,1
U00009,export_csv,2026-06-01 19:00:00,4
U00009,export_csv,2026-06-03 11:00:00,3
U00009,export_csv,2026-06-12 14:00:00,3
U00009,export_csv,2026-06-08 12:00:00,3
U00009,custom_alerts,2026-06-09 22:00:00,3
U00009,custom_alerts,2026-06-04 00:00:00,3
U00009,custom_alerts,2026-06-03 16:00:00,3
U00009,custom_alerts,2026-06-09 04:00:00,3
U00009,custom_alerts,2026-06-01 15:00:00,1
U00009,custom_alerts,2026-06-09 02:00:00,1
U00009,Custom Alerts,2026-05-31 19:00:00,3
U00009,custom_alerts,2026-06-10 00:00:00,2
U00009,billing_page,2026-06-09 21:00:00,4
U00009,billing_page,2026-06-07 04:00:00,3
U00009,billing_page,2026-06-06 19:00:00,1
U00009,dashboard,2026-06-05 07:00:00,4
U00009,Dashboard,2026-06-10 02:00:00,3
U00009,dashboard,2026-06-13 22:00:00,2
U00010,team_invite,2026-02-13 16:00:00,3
U00010,team_invite,2026-02-16 10:00:00,3
U00010,team_invite,2026-02-22 09:00:00,3
U00010,team_invite,2026-02-10 05:00:00,4
U00010,team_invite,2026-02-19 12:00:00,4
U00010,team_invite,2026-02-19 18:00:00,1
U00010,team_invite,2026-02-13 17:00:00,3
U00010,team_invite,2026-02-15 23:00:00,3
U00010,team_invite,2026-02-12 00:00:00,2
U00011,reports,2026-03-21 09:00:00,3
U00011,reports,2026-03-15 00:00:00,2
U00011,export_csv,2026-03-13 11:00:00,4
U00011,integrations,2026-03-24 22:00:00,4
U00011,api_access,2026-03-20 00:00:00,1
U00011,api_access,2026-03-23 04:00:00,3
U00011,api_access,2026-03-24 20:00:00,3
U00011,api_access,2026-03-18 19:00:00,4
U00011,custom_alerts,2026-03-15 11:00:00,4
U00011,custom_alerts,2026-03-24 20:00:00,2
U00011,custom_alerts,2026-03-21 07:00:00,4
U00011,custom_alerts,2026-03-13 06:00:00,3
U00012,integrations,2026-04-04 04:00:00,3
U00012,integrations,2026-03-29 01:00:00,4
U00012,integrations,2026-04-11 19:00:00,1350
U00012,integrations,2026-04-06 10:00:00,3
U00012,reports,2026-04-04 10:00:00,1
U00012,reports,2026-04-11 03:00:00,3
U00012,dashboard,2026-03-31 14:00:00,1
U00012,dashboard,2026-03-28 15:00:00,1
U00012,advanced_search,2026-04-03 20:00:00,3
U00012,Advanced Search,2026-03-31 22:00:00,2
U00012,advanced_search,2026-03-30 05:00:00,2
U00012,export_csv,2026-04-04 12:00:00,4
U00012,export_csv,2026-04-10 17:00:00,2
U00012,export_csv,2026-03-30 03:00:00,2
U00013,billing_page,2026-04-09 06:00:00,2
U00013,billing_page,2026-04-13 18:00:00,4
U00013,billing_page,2026-04-13 17:00:00,4
U00013,billing_page,2026-04-17 11:00:00,2
U00013,integrations,2026-04-22 11:00:00,3
U00013,integrations,2026-04-09 18:00:00,1
U00013,custom_alerts,2026-04-17 23:00:00,2
U00013,reports,2026-04-17 01:00:00,1
U00013,reports,2026-04-19 18:00:00,4
U00013,reports,2026-04-12 02:00:00,2
U00014,billing_page,2026-04-11 14:00:00,2
U00014,billing_page,2026-04-13 22:00:00,2
U00014,billing_page,2026-04-01 11:00:00,4
U00014,billing_page,2026-04-13 09:00:00,4
U00014,export_csv,2026-04-04 17:00:00,1
U00014,export_csv,2026-04-03 15:00:00,1
U00014,export_csv,2026-04-08 11:00:00,1
U00014,export_csv,2026-04-04 21:00:00,1
U00014,export_csv,2026-04-10 00:00:00,2
U00014,export_csv,2026-04-07 13:00:00,1
U00014,team_invite,2026-04-12 01:00:00,2
U00014,team_invite,2026-04-08 23:00:00,2
U00014,team_invite,2026-04-05 08:00:00,3
U00014,team_invite,2026-03-31 03:00:00,2
U00014,team_invite,2026-04-09 00:00:00,4
U00014,custom_alerts,2026-04-01 10:00:00,4
U00014,custom_alerts,2026-04-06 00:00:00,4
U00014,custom_alerts,2026-04-01 13:00:00,4
U00014,automation_rules,2026-04-08 15:00:00,2
U00014,automation_rules,2026-03-30 23:00:00,4
U00014,automation_rules,2026-04-11 09:00:00,2
U00014,automation_rules,2026-04-05 00:00:00,3
U00014,advanced_search,2026-04-09 12:00:00,2
U00014,advanced_search,2026-04-10 05:00:00,2
U00014,advanced_search,2026-03-30 22:00:00,2
U00014,advanced_search,2026-04-05 04:00:00,3
U00014,advanced_search,2026-04-04 00:00:00,1
U00014,advanced_search,2026-04-09 20:00:00,1
U00014,reports,2026-04-09 19:00:00,2
U00014,reports,2026-04-04 05:00:00,4
U00014,reports,2026-04-11 07:00:00,1
U00015,api_access,2026-05-11 12:00:00,3
U00015,integrations,2026-05-12 04:00:00,1
U00015,integrations,2026-05-04 07:00:00,3
U00015,integrations,2026-05-09 03:00:00,2
U00015,integrations,2026-05-02 16:00:00,4
U00015,integrations,2026-05-07 15:00:00,1
U00015,advanced_search,2026-05-03 21:00:00,4
U00015,advanced_search,2026-05-08 19:00:00,1
U00015,advanced_search,2026-05-02 11:00:00,4
U00015,export_csv,2026-05-06 19:00:00,4
U00015,export_csv,2026-05-06 10:00:00,1
U00016,team_invite,2026-01-31 19:00:00,3
U00016,team_invite,2026-01-22 13:00:00,4
U00016,team_invite,2026-01-24 11:00:00,4
U00016,export_csv,2026-01-31 20:00:00,4
U00016,export_csv,2026-01-26 04:00:00,1
U00016,export_csv,2026-02-01 15:00:00,4
U00016,integrations,2026-01-26 02:00:00,2
U00016,integrations,2026-01-21 18:00:00,2
U00016,integrations,2026-01-22 17:00:00,2
U00016,integrations,2026-01-31 09:00:00,4
U00016,integrations,2026-01-28 07:00:00,1
U00016,integrations,2026-01-22 02:00:00,3
U00016,integrations,2026-01-30 13:00:00,2
U00016,billing_page,2026-01-27 00:00:00,4
U00016,billing_page,2026-01-30 22:00:00,1
U00016,billing_page,2026-02-03 01:00:00,1
U00016,custom_alerts,2026-01-21 09:00:00,4
U00016,custom_alerts,2026-02-02 10:00:00,2
U00016,custom_alerts,2026-01-27 20:00:00,1
U00016,custom_alerts,2026-01-30 20:00:00,3
U00016,custom_alerts,2026-01-31 08:00:00,1
U00016,custom_alerts,2026-02-03 22:00:00,1
U00016,advanced_search,2026-01-28 11:00:00,4
U00016,advanced_search,2026-01-24 08:00:00,4
U00017,integrations,2026-04-14 09:00:00,3
U00017,export_csv,2026-04-13 16:00:00,2
U00017,export_csv,2026-04-16 02:00:00,1
U00017,automation_rules,2026-04-05 17:00:00,4
U00017,automation_rules,2026-04-09 10:00:00,1
U00017,automation_rules,2026-04-03 14:00:00,2
U00017,reports,2026-04-05 10:00:00,1
U00017,reports,2026-04-14 11:00:00,3
U00017,reports,2026-04-08 03:00:00,2
U00017,reports,2026-04-12 06:00:00,4
U00017,reports,2026-04-16 14:00:00,1
U00017,dashboard,2026-04-03 14:00:00,1
U00017,dashboard,2026-04-12 12:00:00,4
U00017,dashboard,2026-04-03 21:00:00,2
U00017,advanced_search,2026-04-17 21:00:00,3
U00017,advanced_search,2026-04-07 03:00:00,2
U00017,advanced_search,2026-04-08 03:00:00,4
U00017,advanced_search,2026-04-11 08:00:00,4
U00017,advanced_search,2026-04-11 06:00:00,2
U00017,advanced_search,2026-04-12 10:00:00,3
U00018,export_csv,2026-01-29 01:00:00,1
U00018,export_csv,2026-01-27 19:00:00,3
U00018,export_csv,2026-02-01 04:00:00,3
U00018,export_csv,2026-01-31 21:00:00,4
U00018,export_csv,2026-01-23 12:00:00,2
U00018,export_csv,2026-01-28 08:00:00,3
U00018,export_csv,2026-01-24 00:00:00,2
U00018,automation_rules,2026-01-28 05:00:00,4
U00018,Automation Rules,2026-01-19 00:00:00,2
U00018,automation_rules,2026-01-29 07:00:00,1
U00018,automation_rules,2026-01-19 21:00:00,3
U00018,automation_rules,2026-02-01 19:00:00,3
U00018,automation_rules,2026-01-22 11:00:00,1
U00018,automation_rules,2026-01-29 12:00:00,4
U00018,automation_rules,2026-01-23 15:00:00,3
U00018,automation_rules,2026-01-22 19:00:00,4
U00018,api_access,2026-01-21 17:00:00,3
U00018,api_access,2026-01-28 21:00:00,4
U00018,api_access,2026-01-21 15:00:00,2
U00018,team_invite,2026-01-31 16:00:00,1
U00018,team_invite,2026-01-22 18:00:00,4
U00018,team_invite,2026-01-21 23:00:00,4
U00018,team_invite,2026-01-25 22:00:00,2
U00018,custom_alerts,2026-01-31 00:00:00,3
U00018,custom_alerts,2026-01-26 02:00:00,4
U00018,custom_alerts,2026-01-28 22:00:00,4
U00018,custom_alerts,2026-01-28 02:00:00,1
U00018,custom_alerts,2026-01-21 07:00:00,1
U00018,custom_alerts,2026-01-27 10:00:00,2
U00019,api_access,2026-03-18 08:00:00,4
U00019,Api Access,2026-03-30 14:00:00,3
U00019,api_access,2026-03-23 03:00:00,4
U00019,team_invite,2026-03-24 15:00:00,1
U00019,team_invite,2026-03-22 07:00:00,1
U00019,team_invite,2026-03-24 15:00:00,4
U00019,Advanced Search,2026-03-25 20:00:00,4
U00019,advanced_search,2026-03-24 23:00:00,3
U00019,advanced_search,2026-03-26 05:00:00,4
U00019,dashboard,2026-03-16 16:00:00,1
U00019,dashboard,2026-03-18 01:00:00,2
U00019,dashboard,2026-03-24 09:00:00,4
U00019,dashboard,2026-03-27 07:00:00,3
U00019,dashboard,2026-03-17 19:00:00,2
U00019,dashboard,2026-03-28 17:00:00,2
U00019,automation_rules,2026-03-30 08:00:00,4
U00019,reports,2026-03-23 03:00:00,2
U00020,Dashboard,2026-02-04 00:00:00,1
U00020,dashboard,2026-02-07 20:00:00,3
U00020,dashboard,2026-01-30 05:00:00,2
U00020,dashboard,2026-02-07 03:00:00,4
U00020,dashboard,2026-02-06 03:00:00,2
U00020,integrations,2026-02-07 20:00:00,1
U00020,integrations,2026-01-29 20:00:00,3
U00020,integrations,2026-01-29 15:00:00,1
U00020,integrations,2026-01-30 06:00:00,3
U00020,integrations,2026-01-29 01:00:00,1
U00020,api_access,2026-02-06 21:00:00,2
U00020,api_access,2026-01-28 10:00:00,4
U00020,api_access,2026-02-05 02:00:00,3
U00020,api_access,2026-01-29 07:00:00,3
U00020,export_csv,2026-02-03 03:00:00,3
U00020,export_csv,2026-02-03 05:00:00,3
U00020,export_csv,2026-01-26 02:00:00,1
U00020,export_csv,2026-01-31 04:00:00,1
U00020,billing_page,2026-02-09 22:00:00,2
U00020,billing_page,2026-02-01 17:00:00,4
U00020,billing_page,2026-01-30 12:00:00,1
U00020,billing_page,2026-01-27 12:00:00,3
U00020,billing_page,2026-01-26 20:00:00,3
U00020,billing_page,2026-01-28 01:00:00,1
U00020,advanced_search,2026-01-27 04:00:00,4
U00020,advanced_search,2026-02-02 21:00:00,1
U00021,integrations,2026-06-18 04:00:00,3
U00021,integrations,2026-06-14 03:00:00,1
U00021,integrations,2026-06-15 23:00:00,2
U00021,integrations,2026-06-22 03:00:00,4
U00021,integrations,2026-06-16 08:00:00,2
U00021,integrations,2026-06-18 17:00:00,2
U00021,export_csv,2026-06-26 18:00:00,2
U00021,export_csv,2026-06-21 04:00:00,4
U00021,export_csv,2026-06-13 16:00:00,1
U00021,team_invite,2026-06-21 18:00:00,1
U00022,integrations,2026-04-16 19:00:00,3
U00022,automation_rules,2026-04-10 09:00:00,4
U00022,automation_rules,2026-04-07 21:00:00,4
U00022,automation_rules,2026-04-05 09:00:00,4
U00022,automation_rules,2026-04-17 09:00:00,3
U00023,reports,2026-03-23 11:00:00,4
U00023,reports,2026-03-19 08:00:00,3
U00023,billing_page,2026-03-14 12:00:00,2
U00024,integrations,2026-06-19 13:00:00,1
U00024,automation_rules,2026-06-20 15:00:00,3
U00024,advanced_search,2026-06-16 09:00:00,1
U00025,api_access,2026-06-14 22:00:00,3
U00025,api_access,2026-06-24 16:00:00,2
U00025,api_access,2026-06-24 12:00:00,2
U00025,api_access,2026-06-17 00:00:00,4
U00025,export_csv,2026-06-21 07:00:00,1
U00025,export_csv,2026-06-16 07:00:00,2
U00026,billing_page,2026-03-13 03:00:00,4
U00026,billing_page,2026-03-10 22:00:00,2
U00026,billing_page,2026-03-11 10:00:00,4
U00026,billing_page,2026-03-07 19:00:00,1
U00026,advanced_search,2026-03-11 15:00:00,3
U00026,advanced_search,2026-03-06 23:00:00,3
U00026,advanced_search,2026-03-11 23:00:00,1
U00026,advanced_search,2026-03-09 08:00:00,1
U00026,integrations,2026-03-06 08:00:00,4
U00026,integrations,2026-03-09 00:00:00,1
U00026,integrations,2026-03-17 16:00:00,2
U00026,integrations,2026-03-08 03:00:00,3
U00026,integrations,2026-03-11 04:00:00,2
U00026,integrations,2026-03-17 14:00:00,3
U00026,integrations,2026-03-04 14:00:00,1
U00026,reports,2026-03-05 19:00:00,3
U00026,Reports,2026-03-07 15:00:00,3
U00026,reports,2026-03-14 01:00:00,2
U00026,reports,2026-03-07 05:00:00,3
U00026,reports,2026-03-18 19:00:00,2
U00026,dashboard,2026-03-14 17:00:00,4
U00026,dashboard,2026-03-11 06:00:00,4
U00026,dashboard,2026-03-09 05:00:00,2
U00026,dashboard,2026-03-04 16:00:00,4
U00026,dashboard,2026-03-12 06:00:00,1
U00026,custom_alerts,2026-03-11 11:00:00,3
U00026,custom_alerts,2026-03-18 17:00:00,2
U00026,custom_alerts,2026-03-16 05:00:00,2
U00026,custom_alerts,2026-03-07 05:00:00,1
U00026,custom_alerts,2026-03-12 19:00:00,1
U00026,custom_alerts,2026-03-16 11:00:00,3
U00026,custom_alerts,2026-03-15 01:00:00,1
U00027,export_csv,2026-03-23 16:00:00,2
U00027,export_csv,2026-03-22 18:00:00,3
U00028,reports,2026-06-01 08:00:00,2
U00028,advanced_search,2026-05-24 15:00:00,3
U00028,advanced_search,2026-06-03 17:00:00,4
U00028,Advanced Search,2026-05-25 20:00:00,3
U00028,advanced_search,2026-05-27 06:00:00,1
U00028,advanced_search,2026-06-06 18:00:00,4
U00028,automation_rules,2026-06-06 10:00:00,2
U00028,automation_rules,2026-06-04 09:00:00,3
U00028,automation_rules,2026-05-27 18:00:00,2
U00028,dashboard,2026-06-03 03:00:00,3
U00028,dashboard,2026-05-30 04:00:00,1
U00028,dashboard,2026-05-27 01:00:00,4
U00028,dashboard,2026-06-05 18:00:00,1
U00028,dashboard,2026-05-26 05:00:00,2
U00028,dashboard,2026-05-27 06:00:00,1
U00028,dashboard,2026-06-04 01:00:00,4
U00028,dashboard,2026-06-01 20:00:00,2
U00028,dashboard,2026-06-03 14:00:00,2
U00028,integrations,2026-05-29 06:00:00,1
U00028,integrations,2026-05-27 20:00:00,2
U00028,integrations,2026-06-02 16:00:00,3
U00028,integrations,2026-06-02 15:00:00,2
U00028,integrations,2026-05-25 09:00:00,3
U00028,integrations,2026-05-31 07:00:00,2
U00029,dashboard,2026-01-29 04:00:00,1
U00029,dashboard,2026-01-29 05:00:00,3
U00029,dashboard,2026-01-24 17:00:00,2
U00029,dashboard,2026-01-21 19:00:00,3
U00029,billing_page,2026-01-15 04:00:00,2
U00029,billing_page,2026-01-16 18:00:00,1
U00029,billing_page,2026-01-28 21:00:00,2
U00029,billing_page,2026-01-27 05:00:00,3
U00029,reports,2026-01-19 20:00:00,4
U00029,reports,2026-01-17 01:00:00,1
U00029,reports,2026-01-24 18:00:00,2
U00030,reports,2026-04-27 17:00:00,1
U00030,reports,2026-04-14 18:00:00,3
U00030,export_csv,2026-04-21 18:00:00,1
U00030,export_csv,2026-04-19 12:00:00,3
U00030,export_csv,2026-04-27 01:00:00,2
U00030,Export Csv,2026-04-27 17:00:00,2
U00030,api_access,2026-04-18 08:00:00,1
U00030,custom_alerts,2026-04-13 04:00:00,1
U00030,custom_alerts,2026-04-19 01:00:00,4
U00030,custom_alerts,2026-04-26 04:00:00,3
U00031,Custom Alerts,2026-03-01 02:00:00,1
U00031,custom_alerts,2026-02-24 00:00:00,4
U00031,custom_alerts,2026-03-09 13:00:00,4
U00031,api_access,2026-03-01 15:00:00,2
U00031,api_access,2026-02-27 18:00:00,1
U00031,api_access,2026-03-03 20:00:00,3
U00031,api_access,2026-02-28 14:00:00,4
U00031,export_csv,2026-03-09 02:00:00,4
U00031,export_csv,2026-03-04 08:00:00,4
U00031,export_csv,2026-03-01 16:00:00,2
U00031,automation_rules,2026-03-02 07:00:00,2
U00031,team_invite,2026-03-10 05:00:00,4
U00031,team_invite,2026-03-05 02:00:00,4
U00031,team_invite,2026-02-27 13:00:00,2
U00032,billing_page,2026-03-27 03:00:00,4
U00032,billing_page,2026-03-31 21:00:00,3
U00032,billing_page,2026-03-22 23:00:00,3
U00032,billing_page,2026-04-03 23:00:00,4
U00032,billing_page,2026-03-24 12:00:00,3
U00032,api_access,2026-03-29 00:00:00,1
U00032,api_access,2026-03-28 14:00:00,4
U00032,api_access,2026-03-30 23:00:00,4
U00032,api_access,2026-04-01 11:00:00,3
U00032,api_access,2026-03-24 18:00:00,4
U00032,api_access,2026-03-26 12:00:00,1
U00033,integrations,2026-04-19 12:00:00,3
U00034,reports,2026-02-20 19:00:00,3
U00034,reports,2026-02-06 06:00:00,4
U00034,custom_alerts,2026-02-09 11:00:00,1
U00034,automation_rules,2026-02-20 09:00:00,2
U00034,api_access,2026-02-20 06:00:00,2
U00034,api_access,2026-02-10 13:00:00,3
U00034,advanced_search,2026-02-19 12:00:00,1
U00034,advanced_search,2026-02-08 05:00:00,1
U00034,advanced_search,2026-02-17 15:00:00,2
U00034,advanced_search,2026-02-13 09:00:00,1
U00034,export_csv,2026-02-15 00:00:00,1
U00035,export_csv,2026-03-07 09:00:00,3
U00035,Export Csv,2026-03-07 22:00:00,2
U00035,automation_rules,2026-03-14 13:00:00,1
U00035,automation_rules,2026-03-07 11:00:00,1
U00035,automation_rules,2026-03-12 17:00:00,1
U00035,api_access,2026-03-09 07:00:00,3
U00035,api_access,2026-03-14 20:00:00,4
U00035,custom_alerts,2026-03-05 22:00:00,3
U00036,integrations,2026-05-31 16:00:00,3
U00036,integrations,2026-06-01 07:00:00,4
U00037,custom_alerts,2026-06-12 10:00:00,1
U00037,dashboard,2026-06-13 18:00:00,2
U00037,dashboard,2026-06-01 02:00:00,4
U00037,reports,2026-06-10 20:00:00,3
U00037,reports,2026-06-09 10:00:00,2
U00037,Api Access,2026-06-01 08:00:00,1
U00037,api_access,2026-06-04 00:00:00,1
U00037,api_access,2026-06-03 06:00:00,2
U00037,team_invite,2026-06-06 19:00:00,2
U00037,team_invite,2026-05-30 22:00:00,4
U00037,Team Invite,2026-06-12 17:00:00,1
U00037,team_invite,2026-06-11 16:00:00,4
U00037,team_invite,2026-06-07 22:00:00,1
U00038,export_csv,2026-04-09 08:00:00,3
U00038,export_csv,2026-04-13 17:00:00,1
U00038,export_csv,2026-04-15 19:00:00,2
U00038,export_csv,2026-04-12 22:00:00,1
U00038,advanced_search,2026-04-05 11:00:00,2
U00038,advanced_search,2026-04-17 05:00:00,3
U00038,advanced_search,2026-04-13 01:00:00,2
U00038,advanced_search,2026-04-16 09:00:00,4
U00038,team_invite,2026-04-11 05:00:00,1
U00038,team_invite,2026-04-08 12:00:00,2
U00039,automation_rules,2026-05-25 14:00:00,1
U00039,automation_rules,2026-05-21 13:00:00,1
U00039,automation_rules,2026-05-18 05:00:00,2
U00039,automation_rules,2026-05-14 01:00:00,1
U00039,automation_rules,2026-05-12 10:00:00,2
U00039,automation_rules,2026-05-19 12:00:00,2
U00039,billing_page,2026-05-19 21:00:00,3
U00039,billing_page,2026-05-25 19:00:00,1
U00039,billing_page,2026-05-12 03:00:00,2
U00039,billing_page,2026-05-25 19:00:00,4
U00039,export_csv,2026-05-21 05:00:00,3
U00039,export_csv,2026-05-17 15:00:00,2
U00039,export_csv,2026-05-22 20:00:00,3
U00039,dashboard,2026-05-20 04:00:00,1
U00039,dashboard,2026-05-13 06:00:00,2
U00039,dashboard,2026-05-12 00:00:00,3
U00039,dashboard,2026-05-22 04:00:00,2
U00039,dashboard,2026-05-20 11:00:00,1
U00039,advanced_search,2026-05-21 12:00:00,4
U00039,advanced_search,2026-05-12 17:00:00,1
U00039,advanced_search,2026-05-16 14:00:00,2
U00039,Advanced Search,2026-05-14 05:00:00,2
